attachment,material,angle_deg,sigma_cm_inv,R_percent
附件3,Si,10,1087.655,55.27539398
附件3,Si,10,1088.137,55.29102493
附件3,Si,10,1088.619,55.31684988
附件3,Si,10,1089.102,55.33275678
附件3,Si,10,1089.584,55.36487414
附件3,Si,10,1090.066,55.3827617
附件3,Si,10,1090.548,55.41900728
附件3,Si,10,1091.03,55.45879973
附件3,Si,10,1091.512,55.44725879
附件3,Si,10,1091.994,55.49718534
附件3,Si,10,1092.476,55.52395795
附件3,Si,10,1092.958,55.55354582
附件3,Si,10,1093.441,55.58427019
附件3,Si,10,1093.923,55.60153595
附件3,Si,10,1094.405,55.62107655
附件3,Si,10,1094.887,55.62219215
附件3,Si,10,1095.369,55.65973684
附件3,Si,10,1095.851,55.65748323
附件3,Si,10,1096.333,55.65887839
附件3,Si,10,1096.815,55.67164103
附件3,Si,10,1097.298,55.69481443
附件3,Si,10,1097.78,55.67958244
附件3,Si,10,1098.262,55.66641576
附件3,Si,10,1098.744,55.70650227
附件3,Si,10,1099.226,55.70490173
附件3,Si,10,1099.708,55.71355787
附件3,Si,10,1100.19,55.73013343
附件3,Si,10,1100.672,55.73120431
附件3,Si,10,1101.155,55.72485476
附件3,Si,10,1101.637,55.74190542
附件3,Si,10,1102.119,55.74619811
附件3,Si,10,1102.601,55.78058983
附件3,Si,10,1103.083,55.75708961
附件3,Si,10,1103.565,55.77512871
附件3,Si,10,1104.047,55.74648449
附件3,Si,10,1104.529,55.77983057
附件3,Si,10,1105.011,55.78419457
附件3,Si,10,1105.494,55.78677914
附件3,Si,10,1105.976,55.77087018
附件3,Si,10,1106.458,55.78135436
附件3,Si,10,1106.94,55.76836832
附件3,Si,10,1107.422,55.76093626
附件3,Si,10,1107.904,55.76827218
附件3,Si,10,1108.386,55.75322704
附件3,Si,10,1108.868,55.74434804
附件3,Si,10,1109.35,55.76178178
附件3,Si,10,1109.833,55.70928656
附件3,Si,10,1110.315,55.71506275
附件3,Si,10,1110.797,55.69244
附件3,Si,10,1111.279,55.68627904
附件3,Si,10,1111.761,55.67669029
附件3,Si,10,1112.243,55.65216964
附件3,Si,10,1112.725,55.63641367
附件3,Si,10,1113.207,55.63021818
附件3,Si,10,1113.689,55.62032902
附件3,Si,10,1114.172,55.60881922
附件3,Si,10,1114.654,55.58789631
附件3,Si,10,1115.136,55.58740736
附件3,Si,10,1115.618,55.56602458
附件3,Si,10,1116.1,55.52374475
附件3,Si,10,1116.582,55.5294008
附件3,Si,10,1117.064,55.51987127
附件3,Si,10,1117.546,55.49047253
附件3,Si,10,1118.029,55.47328265
附件3,Si,10,1118.511,55.45716857
附件3,Si,10,1118.993,55.43882217
附件3,Si,10,1119.475,55.4252735
附件3,Si,10,1119.957,55.39829214
附件3,Si,10,1120.439,55.37680809
附件3,Si,10,1120.921,55.35095315
附件3,Si,10,1121.403,55.31627327
附件3,Si,10,1121.885,55.30699347
附件3,Si,10,1122.368,55.2861746
附件3,Si,10,1122.85,55.27954622
附件3,Si,10,1123.332,55.22917507
附件3,Si,10,1123.814,55.21391374
附件3,Si,10,1124.296,55.19537493
附件3,Si,10,1124.778,55.16422787
附件3,Si,10,1125.26,55.12428904
附件3,Si,10,1125.742,55.08822319
附件3,Si,10,1126.225,55.0453515
附件3,Si,10,1126.707,55.03762467
附件3,Si,10,1127.189,55.00324492
附件3,Si,10,1127.671,54.9614716
附件3,Si,10,1128.153,54.91170187
附件3,Si,10,1128.635,54.87730192
附件3,Si,10,1129.117,54.84366189
附件3,Si,10,1129.599,54.78394066
附件3,Si,10,1130.082,54.7453461
附件3,Si,10,1130.564,54.70587142
附件3,Si,10,1131.046,54.65919725
附件3,Si,10,1131.528,54.62188839
附件3,Si,10,1132.01,54.58039417
附件3,Si,10,1132.492,54.5412988
附件3,Si,10,1132.974,54.49832155
附件3,Si,10,1133.456,54.45155859
附件3,Si,10,1133.938,54.41132842
附件3,Si,10,1134.421,54.37365668
附件3,Si,10,1134.903,54.32503129
附件3,Si,10,1135.385,54.28153314
附件3,Si,10,1135.867,54.2474329
附件3,Si,10,1136.349,54.18769536
附件3,Si,10,1136.831,54.15359001
附件3,Si,10,1137.313,54.11440433
附件3,Si,10,1137.795,54.07115299
附件3,Si,10,1138.277,54.02535986
附件3,Si,10,1138.76,53.98459408
附件3,Si,10,1139.242,53.94337549
附件3,Si,10,1139.724,53.87790958
附件3,Si,10,1140.206,53.82304455
附件3,Si,10,1140.688,53.80056041
附件3,Si,10,1141.17,53.73601682
附件3,Si,10,1141.652,53.70014798
附件3,Si,10,1142.134,53.6264278
附件3,Si,10,1142.616,53.58119446
附件3,Si,10,1143.099,53.52474378
附件3,Si,10,1143.581,53.45197328
附件3,Si,10,1144.063,53.41769625
附件3,Si,10,1144.545,53.34569475
附件3,Si,10,1145.027,53.27771234
附件3,Si,10,1145.509,53.21488707
附件3,Si,10,1145.991,53.14647553
附件3,Si,10,1146.473,53.08396409
附件3,Si,10,1146.956,53.0253795
附件3,Si,10,1147.438,52.95593049
附件3,Si,10,1147.92,52.89904305
附件3,Si,10,1148.402,52.85152802
附件3,Si,10,1148.884,52.78348061
附件3,Si,10,1149.366,52.69595645
附件3,Si,10,1149.848,52.64365747
附件3,Si,10,1150.33,52.58904682
附件3,Si,10,1150.812,52.5319899
附件3,Si,10,1151.295,52.44944863
附件3,Si,10,1151.777,52.37950629
附件3,Si,10,1152.259,52.30361372
附件3,Si,10,1152.741,52.23546161
附件3,Si,10,1153.223,52.16478264
附件3,Si,10,1153.705,52.09048689
附件3,Si,10,1154.187,52.01674196
附件3,Si,10,1154.669,51.93877765
附件3,Si,10,1155.152,51.847044
附件3,Si,10,1155.634,51.78945631
附件3,Si,10,1156.116,51.71353295
附件3,Si,10,1156.598,51.6478304
附件3,Si,10,1157.08,51.56787892
附件3,Si,10,1157.562,51.48872197
附件3,Si,10,1158.044,51.428948
附件3,Si,10,1158.526,51.32161386
附件3,Si,10,1159.009,51.24860447
附件3,Si,10,1159.491,51.18720412
附件3,Si,10,1159.973,51.09008649
附件3,Si,10,1160.455,51.00370599
附件3,Si,10,1160.937,50.9432174
附件3,Si,10,1161.419,50.82866971
附件3,Si,10,1161.901,50.77347285
附件3,Si,10,1162.383,50.68789243
附件3,Si,10,1162.865,50.59337958
附件3,Si,10,1163.348,50.50477635
附件3,Si,10,1163.83,50.40954162
附件3,Si,10,1164.312,50.32584686
附件3,Si,10,1164.794,50.2359355
附件3,Si,10,1165.276,50.16800043
附件3,Si,10,1165.758,50.07733381
附件3,Si,10,1166.24,50.01043072
附件3,Si,10,1166.722,49.89261892
附件3,Si,10,1167.204,49.79998497
附件3,Si,10,1167.687,49.71781119
附件3,Si,10,1168.169,49.62452367
附件3,Si,10,1168.651,49.51430826
附件3,Si,10,1169.133,49.41126888
附件3,Si,10,1169.615,49.34010901
附件3,Si,10,1170.097,49.22920501
附件3,Si,10,1170.579,49.14211768
附件3,Si,10,1171.061,49.03726471
附件3,Si,10,1171.543,48.96426559
附件3,Si,10,1172.026,48.83172195
附件3,Si,10,1172.508,48.73347717
附件3,Si,10,1172.99,48.6463038
附件3,Si,10,1173.472,48.5327882
附件3,Si,10,1173.954,48.4368251
附件3,Si,10,1174.436,48.33601161
附件3,Si,10,1174.918,48.21492899
附件3,Si,10,1175.4,48.13337852
附件3,Si,10,1175.883,47.99728872
附件3,Si,10,1176.365,47.91306637
附件3,Si,10,1176.847,47.80264884
附件3,Si,10,1177.329,47.70574755
附件3,Si,10,1177.811,47.60464942
附件3,Si,10,1178.293,47.49577406
附件3,Si,10,1178.775,47.38638463
附件3,Si,10,1179.257,47.2861164
附件3,Si,10,1179.74,47.18954702
附件3,Si,10,1180.222,47.06307623
附件3,Si,10,1180.704,46.96499797
附件3,Si,10,1181.186,46.83622308
附件3,Si,10,1181.668,46.72929206
附件3,Si,10,1182.15,46.63234415
附件3,Si,10,1182.632,46.48670669
附件3,Si,10,1183.114,46.37570434
附件3,Si,10,1183.596,46.25944401
附件3,Si,10,1184.079,46.15415393
附件3,Si,10,1184.561,46.03907502
附件3,Si,10,1185.043,45.9046349
附件3,Si,10,1185.525,45.78647696
附件3,Si,10,1186.007,45.67186137
附件3,Si,10,1186.489,45.55941898
附件3,Si,10,1186.971,45.40335147
附件3,Si,10,1187.453,45.29537522
附件3,Si,10,1187.936,45.16494973
附件3,Si,10,1188.418,45.05694339
附件3,Si,10,1188.9,44.9024289
附件3,Si,10,1189.382,44.7900126
附件3,Si,10,1189.864,44.65770204
附件3,Si,10,1190.346,44.56564428
附件3,Si,10,1190.828,44.4226845
附件3,Si,10,1191.31,44.29404275
附件3,Si,10,1191.792,44.17435712
附件3,Si,10,1192.275,44.05054002
附件3,Si,10,1192.757,43.9191855
附件3,Si,10,1193.239,43.82316396
附件3,Si,10,1193.721,43.67776404
附件3,Si,10,1194.203,43.54174293
附件3,Si,10,1194.685,43.39339885
附件3,Si,10,1195.167,43.27294612
附件3,Si,10,1195.649,43.1546269
附件3,Si,10,1196.131,43.0022618
附件3,Si,10,1196.614,42.88656181
附件3,Si,10,1197.096,42.72780445
附件3,Si,10,1197.578,42.62051269
附件3,Si,10,1198.06,42.47784656
附件3,Si,10,1198.542,42.33465648
附件3,Si,10,1199.024,42.2240324
附件3,Si,10,1199.506,42.07648897
附件3,Si,10,1199.988,41.92910968
附件3,Si,10,1200.47,41.79095714
附件3,Si,10,1200.953,41.64447901
附件3,Si,10,1201.435,41.51650296
附件3,Si,10,1201.917,41.35204026
附件3,Si,10,1202.399,41.21647782
附件3,Si,10,1202.881,41.07356306
附件3,Si,10,1203.363,40.93300085
附件3,Si,10,1203.845,40.77546823
附件3,Si,10,1204.327,40.63233718
附件3,Si,10,1204.81,40.4840068
附件3,Si,10,1205.292,40.35054397
附件3,Si,10,1205.774,40.17741062
附件3,Si,10,1206.256,40.0148441
附件3,Si,10,1206.738,39.89497819
附件3,Si,10,1207.22,39.71963593
附件3,Si,10,1207.702,39.59585976
附件3,Si,10,1208.184,39.4408544
附件3,Si,10,1208.667,39.29141114
附件3,Si,10,1209.149,39.10420597
附件3,Si,10,1209.631,38.97087615
附件3,Si,10,1210.113,38.84029616
附件3,Si,10,1210.595,38.67344189
附件3,Si,10,1211.077,38.53169626
附件3,Si,10,1211.559,38.37409711
附件3,Si,10,1212.041,38.2211397
附件3,Si,10,1212.523,38.04032836
附件3,Si,10,1213.006,37.89392207
附件3,Si,10,1213.488,37.75604921
附件3,Si,10,1213.97,37.61067235
附件3,Si,10,1214.452,37.45913842
附件3,Si,10,1214.934,37.27841992
附件3,Si,10,1215.416,37.14457104
附件3,Si,10,1215.898,36.97489708
附件3,Si,10,1216.38,36.80259215
附件3,Si,10,1216.863,36.66660646
附件3,Si,10,1217.345,36.4825178
附件3,Si,10,1217.827,36.34524348
附件3,Si,10,1218.309,36.16124567
附件3,Si,10,1218.791,36.00338139
附件3,Si,10,1219.273,35.84229379
附件3,Si,10,1219.755,35.67811801
附件3,Si,10,1220.237,35.51199624
附件3,Si,10,1220.719,35.36182129
附件3,Si,10,1221.202,35.17919468
附件3,Si,10,1221.684,35.03169903
附件3,Si,10,1222.166,34.86477666
附件3,Si,10,1222.648,34.69929005
附件3,Si,10,1223.13,34.55614795
附件3,Si,10,1223.612,34.3698028
附件3,Si,10,1224.094,34.20903951
附件3,Si,10,1224.576,34.05685564
附件3,Si,10,1225.058,33.88685458
附件3,Si,10,1225.541,33.70887267
附件3,Si,10,1226.023,33.53701399
附件3,Si,10,1226.505,33.3877039
附件3,Si,10,1226.987,33.20181416
附件3,Si,10,1227.469,33.04457882
附件3,Si,10,1227.951,32.87390436
附件3,Si,10,1228.433,32.71749061
附件3,Si,10,1228.915,32.51460829
附件3,Si,10,1229.397,32.34189454
附件3,Si,10,1229.88,32.20002797
附件3,Si,10,1230.362,32.01748608
附件3,Si,10,1230.844,31.85361453
附件3,Si,10,1231.326,31.66878678
附件3,Si,10,1231.808,31.5101401
附件3,Si,10,1232.29,31.34467545
附件3,Si,10,1232.772,31.17056074
附件3,Si,10,1233.254,30.99169397
附件3,Si,10,1233.737,30.83347768
附件3,Si,10,1234.219,30.65437881
附件3,Si,10,1234.701,30.4985591
附件3,Si,10,1235.183,30.30106842
附件3,Si,10,1235.665,30.13627703
附件3,Si,10,1236.147,29.9455166
附件3,Si,10,1236.629,29.77124324
附件3,Si,10,1237.111,29.60476067
附件3,Si,10,1237.594,29.40940454
附件3,Si,10,1238.076,29.26671137
附件3,Si,10,1238.558,29.0819362
附件3,Si,10,1239.04,28.92424586
附件3,Si,10,1239.522,28.7377334
附件3,Si,10,1240.004,28.55955454
附件3,Si,10,1240.486,28.40110262
附件3,Si,10,1240.968,28.2386992
附件3,Si,10,1241.45,28.08520051
附件3,Si,10,1241.933,27.8938263
附件3,Si,10,1242.415,27.72711453
附件3,Si,10,1242.897,27.55231573
附件3,Si,10,1243.379,27.37503729
附件3,Si,10,1243.861,27.18748475
附件3,Si,10,1244.343,27.04105063
附件3,Si,10,1244.825,26.85368851
附件3,Si,10,1245.307,26.69233656
附件3,Si,10,1245.79,26.50644359
附件3,Si,10,1246.272,26.34008978
附件3,Si,10,1246.754,26.15592661
附件3,Si,10,1247.236,26.00816363
附件3,Si,10,1247.718,25.82355008
附件3,Si,10,1248.2,25.64910539
附件3,Si,10,1248.682,25.46559072
附件3,Si,10,1249.164,25.31528125
附件3,Si,10,1249.646,25.1377184
附件3,Si,10,1250.129,24.98024742
附件3,Si,10,1250.611,24.81962593
附件3,Si,10,1251.093,24.6426326
附件3,Si,10,1251.575,24.50549772
附件3,Si,10,1252.057,24.3219542
附件3,Si,10,1252.539,24.14557398
附件3,Si,10,1253.021,23.98964579
附件3,Si,10,1253.503,23.84143326
附件3,Si,10,1253.985,23.66127765
附件3,Si,10,1254.468,23.50339185
附件3,Si,10,1254.95,23.35819051
附件3,Si,10,1255.432,23.17465981
附件3,Si,10,1255.914,23.0168683
附件3,Si,10,1256.396,22.83769122
附件3,Si,10,1256.878,22.68681098
附件3,Si,10,1257.36,22.51293564
附件3,Si,10,1257.842,22.34408152
附件3,Si,10,1258.324,22.20457936
附件3,Si,10,1258.807,22.04297313
附件3,Si,10,1259.289,21.8696577
附件3,Si,10,1259.771,21.70336991
附件3,Si,10,1260.253,21.56028367
附件3,Si,10,1260.735,21.3838048
附件3,Si,10,1261.217,21.22490237
附件3,Si,10,1261.699,21.09063581
附件3,Si,10,1262.181,20.92648324
附件3,Si,10,1262.664,20.78367527
附件3,Si,10,1263.146,20.61923808
附件3,Si,10,1263.628,20.45790188
附件3,Si,10,1264.11,20.31471696
附件3,Si,10,1264.592,20.17716525
附件3,Si,10,1265.074,20.0118328
附件3,Si,10,1265.556,19.86636247
附件3,Si,10,1266.038,19.72519265
附件3,Si,10,1266.521,19.57513837
附件3,Si,10,1267.003,19.42227335
附件3,Si,10,1267.485,19.26805362
附件3,Si,10,1267.967,19.1200811
附件3,Si,10,1268.449,18.98082671
附件3,Si,10,1268.931,18.82394617
附件3,Si,10,1269.413,18.68855945
附件3,Si,10,1269.895,18.56778853
附件3,Si,10,1270.377,18.39274295
附件3,Si,10,1270.86,18.26812979
附件3,Si,10,1271.342,18.14463019
附件3,Si,10,1271.824,17.99765281
附件3,Si,10,1272.306,17.86073269
附件3,Si,10,1272.788,17.72096438
附件3,Si,10,1273.27,17.60004358
附件3,Si,10,1273.752,17.46538875
附件3,Si,10,1274.234,17.32166683
附件3,Si,10,1274.717,17.20119964
附件3,Si,10,1275.199,17.07207985
附件3,Si,10,1275.681,16.90982882
附件3,Si,10,1276.163,16.80057921
附件3,Si,10,1276.645,16.67499747
附件3,Si,10,1277.127,16.54308493
附件3,Si,10,1277.609,16.41904289
附件3,Si,10,1278.091,16.2945893
附件3,Si,10,1278.573,16.16354818
附件3,Si,10,1279.056,16.05285272
附件3,Si,10,1279.538,15.92646208
附件3,Si,10,1280.02,15.81497737
附件3,Si,10,1280.502,15.6897864
附件3,Si,10,1280.984,15.60951531
附件3,Si,10,1281.466,15.50283026
附件3,Si,10,1281.948,15.38602975
附件3,Si,10,1282.43,15.28407095
附件3,Si,10,1282.912,15.16816442
附件3,Si,10,1283.395,15.05751355
附件3,Si,10,1283.877,14.97676726
附件3,Si,10,1284.359,14.84275013
附件3,Si,10,1284.841,14.76292018
附件3,Si,10,1285.323,14.64779108
附件3,Si,10,1285.805,14.5418427
附件3,Si,10,1286.287,14.45351558
附件3,Si,10,1286.769,14.35677415
附件3,Si,10,1287.251,14.25103765
附件3,Si,10,1287.734,14.16238165
附件3,Si,10,1288.216,14.05146842
附件3,Si,10,1288.698,13.97448888
附件3,Si,10,1289.18,13.88652163
附件3,Si,10,1289.662,13.792967
附件3,Si,10,1290.144,13.72403654
附件3,Si,10,1290.626,13.62213461
附件3,Si,10,1291.108,13.55959564
附件3,Si,10,1291.591,13.46439676
附件3,Si,10,1292.073,13.39349108
附件3,Si,10,1292.555,13.32595644
附件3,Si,10,1293.037,13.26169292
附件3,Si,10,1293.519,13.20243552
附件3,Si,10,1294.001,13.12292424
附件3,Si,10,1294.483,13.06938588
附件3,Si,10,1294.965,12.96349677
附件3,Si,10,1295.448,12.91233826
附件3,Si,10,1295.93,12.86459135
附件3,Si,10,1296.412,12.78419993
附件3,Si,10,1296.894,12.72556018
附件3,Si,10,1297.376,12.64356181
附件3,Si,10,1297.858,12.59490739
附件3,Si,10,1298.34,12.5282948
附件3,Si,10,1298.822,12.48712669
附件3,Si,10,1299.304,12.42281316
附件3,Si,10,1299.787,12.36692664
附件3,Si,10,1300.269,12.32769238
附件3,Si,10,1300.751,12.27764764
附件3,Si,10,1301.233,12.22006621
附件3,Si,10,1301.715,12.21337518
附件3,Si,10,1302.197,12.15174427
附件3,Si,10,1302.679,12.10626613
附件3,Si,10,1303.161,12.09224199
附件3,Si,10,1303.644,12.03193479
附件3,Si,10,1304.126,11.98942979
附件3,Si,10,1304.608,11.97010408
附件3,Si,10,1305.09,11.92227754
附件3,Si,10,1305.572,11.90874422
附件3,Si,10,1306.054,11.87648018
附件3,Si,10,1306.536,11.86982994
附件3,Si,10,1307.018,11.83842423
附件3,Si,10,1307.5,11.78919339
附件3,Si,10,1307.983,11.78538285
附件3,Si,10,1308.465,11.7843633
附件3,Si,10,1308.947,11.73878076
附件3,Si,10,1309.429,11.75017564
附件3,Si,10,1309.911,11.71892015
附件3,Si,10,1310.393,11.69790105
附件3,Si,10,1310.875,11.69986155
附件3,Si,10,1311.357,11.69673358
附件3,Si,10,1311.839,11.66272022
附件3,Si,10,1312.322,11.65924708
附件3,Si,10,1312.804,11.65435061
附件3,Si,10,1313.286,11.66834595
附件3,Si,10,1313.768,11.67726307
附件3,Si,10,1314.25,11.67728872
附件3,Si,10,1314.732,11.67352216
附件3,Si,10,1315.214,11.66996312
附件3,Si,10,1315.696,11.68874176
附件3,Si,10,1316.178,11.69957394
附件3,Si,10,1316.661,11.69450837
附件3,Si,10,1317.143,11.72100822
附件3,Si,10,1317.625,11.71024425
附件3,Si,10,1318.107,11.75342787
附件3,Si,10,1318.589,11.75348921
附件3,Si,10,1319.071,11.78588458
附件3,Si,10,1319.553,11.79076903
附件3,Si,10,1320.035,11.80795829
附件3,Si,10,1320.518,11.84398385
附件3,Si,10,1321.0,11.88103611
附件3,Si,10,1321.482,11.9072506
附件3,Si,10,1321.964,11.91574939
附件3,Si,10,1322.446,11.94847095
附件3,Si,10,1322.928,11.98552598
附件3,Si,10,1323.41,12.02818058
附件3,Si,10,1323.892,12.04809312
附件3,Si,10,1324.375,12.10017472
附件3,Si,10,1324.857,12.13733206
附件3,Si,10,1325.339,12.17621414
附件3,Si,10,1325.821,12.22029684
附件3,Si,10,1326.303,12.24150904
附件3,Si,10,1326.785,12.28998403
附件3,Si,10,1327.267,12.33558188
附件3,Si,10,1327.749,12.35751322
附件3,Si,10,1328.231,12.41932245
附件3,Si,10,1328.714,12.46086664
附件3,Si,10,1329.196,12.51005739
附件3,Si,10,1329.678,12.56457502
附件3,Si,10,1330.16,12.60779306
附件3,Si,10,1330.642,12.66538635
附件3,Si,10,1331.124,12.6932542
附件3,Si,10,1331.606,12.76734232
附件3,Si,10,1332.088,12.82864783
附件3,Si,10,1332.571,12.87704113
附件3,Si,10,1333.053,12.94223517
附件3,Si,10,1333.535,12.99267071
附件3,Si,10,1334.017,13.03512929
附件3,Si,10,1334.499,13.07072582
附件3,Si,10,1334.981,13.16951291
附件3,Si,10,1335.463,13.22412998
附件3,Si,10,1335.945,13.27781546
附件3,Si,10,1336.427,13.35919791
附件3,Si,10,1336.91,13.41155277
附件3,Si,10,1337.392,13.49313467
附件3,Si,10,1337.874,13.56733841
附件3,Si,10,1338.356,13.66975341
附件3,Si,10,1338.838,13.73486249
附件3,Si,10,1339.32,13.84031056
附件3,Si,10,1339.802,13.91160648
附件3,Si,10,1340.284,13.99936663
附件3,Si,10,1340.766,14.10117132
附件3,Si,10,1341.249,14.16872488
附件3,Si,10,1341.731,14.24692755
附件3,Si,10,1342.213,14.33866489
附件3,Si,10,1342.695,14.40243821
附件3,Si,10,1343.177,14.48863594
附件3,Si,10,1343.659,14.56790952
附件3,Si,10,1344.141,14.66646585
附件3,Si,10,1344.623,14.73507424
附件3,Si,10,1345.105,14.81183873
附件3,Si,10,1345.588,14.89641383
附件3,Si,10,1346.07,15.01306668
附件3,Si,10,1346.552,15.10828475
附件3,Si,10,1347.034,15.16697873
附件3,Si,10,1347.516,15.27062722
附件3,Si,10,1347.998,15.35759127
附件3,Si,10,1348.48,15.44503913
附件3,Si,10,1348.962,15.55559677
附件3,Si,10,1349.445,15.65305563
附件3,Si,10,1349.927,15.7445321
附件3,Si,10,1350.409,15.83893005
附件3,Si,10,1350.891,15.91786729
附件3,Si,10,1351.373,16.01293375
附件3,Si,10,1351.855,16.11585141
附件3,Si,10,1352.337,16.20319681
附件3,Si,10,1352.819,16.30273438
附件3,Si,10,1353.302,16.40780642
附件3,Si,10,1353.784,16.50157609
附件3,Si,10,1354.266,16.57931289
附件3,Si,10,1354.748,16.69113822
附件3,Si,10,1355.23,16.80216169
附件3,Si,10,1355.712,16.90243763
附件3,Si,10,1356.194,16.99597032
附件3,Si,10,1356.676,17.1120499
附件3,Si,10,1357.158,17.21294719
附件3,Si,10,1357.641,17.29748655
附件3,Si,10,1358.123,17.41456574
附件3,Si,10,1358.605,17.52037258
附件3,Si,10,1359.087,17.60495739
附件3,Si,10,1359.569,17.69734831
附件3,Si,10,1360.051,17.82135207
附件3,Si,10,1360.533,17.92133398
附件3,Si,10,1361.015,18.03386578
附件3,Si,10,1361.498,18.17519
附件3,Si,10,1361.98,18.30424246
附件3,Si,10,1362.462,18.44722754
附件3,Si,10,1362.944,18.56499495
附件3,Si,10,1363.426,18.6955044
附件3,Si,10,1363.908,18.80941397
附件3,Si,10,1364.39,18.9414051
附件3,Si,10,1364.872,19.04505925
附件3,Si,10,1365.354,19.13701424
附件3,Si,10,1365.837,19.25470459
附件3,Si,10,1366.319,19.35797498
附件3,Si,10,1366.801,19.44517739
附件3,Si,10,1367.283,19.56082979
附件3,Si,10,1367.765,19.67627014
附件3,Si,10,1368.247,19.76551102
附件3,Si,10,1368.729,19.88367024
附件3,Si,10,1369.211,19.99077269
附件3,Si,10,1369.693,20.10688763
附件3,Si,10,1370.176,20.20772367
附件3,Si,10,1370.658,20.31957874
附件3,Si,10,1371.14,20.41191048
附件3,Si,10,1371.622,20.54082238
附件3,Si,10,1372.104,20.64037
附件3,Si,10,1372.586,20.73815636
附件3,Si,10,1373.068,20.87059571
